# GM,diameter,a,e,i,om,w,ma
,,,1.0,69.96501878202214,85.50208316626112,267.3707743879225,
,,3.205747310707421,.5337982411441371,12.87619139590882,113.211758888845,153.4909944316628,350.3585521034645
,,3.702843760772948,.4986427492134599,24.10175918577776,2.213287671457586,354.2366468992119,11.3350595751909
,,-1534.078031898648,1.003664361351896,156.9333668720658,343.6496754685843,114.4960466003051,.0003134253074010782
,,3.098841438911215,.1537389030537912,21.39501831272986,270.7063642818345,59.50668720671933,31.35016017851801
,,-4820.562102025601,1.001223907199738,125.3352613806895,93.43242183367346,118.6172660968736,-.0006193854359706871
,,5.545920164072267,.323144848008061,8.010884528710676,59.64871430428951,355.9290200313834,341.9069455985313
,,5.604295280579674,.08782461909022926,2.635456653427239,43.9865661017396,252.2826032279959,83.19789921622777
,,6.635988833507865,.2611239231063902,8.246226656195557,281.3906798635902,88.99798324566335,13.81422490434627
,,4.275114420993365,.4028806009431616,16.86095310648239,357.1501259900045,44.23527726938704,1.417129000466592
,,-3542.926495080443,1.002389236982871,55.42052520798237,43.03116413626312,87.89729270793885,-.01149986656150108
,,6.514983951488008,.575137943137254,8.662566000038447,235.2643394205667,221.6183170588532,359.2080356431859
,,3.08389432936264,.488121338517466,9.378222948806901,3.815784406583171,152.4007033970025,6.680673583322125
,,5.730859338109001,.6919871307101922,11.47912931504591,11.48828757641412,40.84993259382298,6.770762552085351
,,-7701.872022235388,1.000062639259691,1.839502454221408,323.2339232711316,343.7983983139406,-.0002387306410079686
,,3.108941665528677,.4986132301183522,4.47394247912087,54.72597736594507,94.58932273073734,13.39429212947816
,,802.5126060856173,.9970792570166604,26.0798462107488,124.8996106211786,141.1116278895089,.02900677818401771
,,344.1436072078473,.997433111228625,16.82561339738481,192.4383645534773,84.47349491539357,359.9993821364702
,,7.366028414710195,.2684599740183615,10.91097719830669,12.20184196959602,160.5649381250077,355.369507922819
,,320.4813474979118,.9952668295926201,49.37603703893564,20.88990858944595,206.8099335791362,359.9961298736457
,,3.511743218270934,.2800378284289279,8.459459393529752,58.74169214176988,173.5114750010281,350.5715148789819
,,3663.404171287511,.9995035340390478,56.61483455944649,85.11051577329111,192.5223538904007,.00221839826955097
,,6.829592481651051,.4530546778566906,16.01358180890205,191.0225777964752,349.9158712519903,8.637134269929257
,,-2151.305117994449,1.001001783599964,162.2334940415891,152.590948412349,354.55009553,.0006379726868744962
,,160.9772725886803,.9573603627201416,71.40279098324332,35.13147167635443,100.1683370939181,.9281482000459959
,,-5862.946967196061,1.000587333643917,122.7974811383039,163.9431960895274,85.28199100692187,-.0002771847807396799
,,-7284.106527222178,1.00047226894213,122.7921384535979,163.9553449893068,85.18361495486589,.0004266276864781161
,,19.56264859783847,.9258284402393274,114.7123652374121,21.51231515705576,27.84491744751259,1.430851153345334
,,7.366794664918338,.3187386914147367,19.14127311963044,153.7681647684624,110.9266799690757,348.8266934981044
,,-634.182015199417,1.005323619260124,122.6123355776298,70.73837160999423,167.0945450439185,.002597883101366816
,,38.52061190934311,.8733043587661071,18.98097469974631,173.44115280,180.6248988009456,355.7203253798667
,,11.03446679530371,.7967849127030844,65.51249513854592,252.3638830951731,294.4704217968163,4.993283326051963
,,-1095.770632168213,1.00177359011139,104.2574465134969,131.3477474941526,257.0281816531582,-.001474720676782294
,,-19143.82845924095,1.000100494262184,87.11440400056719,307.7551947324458,27.72707531417844,-2.04675003966096E-6
,,-9228.079188181926,1.000032676837089,84.20818981741814,65.66588375965675,333.651638601146,4.258358971358531E-6
,,-1818.740067410029,1.003732047066034,171.4562658433796,214.4826140548082,331.5984614708987,.002607678418394115
,,-319.5627352633488,1.002803138408785,70.18365475696844,324.7971590245573,119.5654759310974,-.01183042368901559
,,6.293496776086007,.5459262699201428,35.66877208514697,77.69097669933601,331.0568400407936,350.0560506985209
,,5.561717039442158,.7765212519592289,15.2723383832699,296.0964602238851,263.6169667998349,13.25587756758994
,,9679.073532539544,.9997351644638635,33.67502646738548,274.0189899849887,357.0418724787941,359.9999102172762
,,1209.990502225666,.996784559130662,76.49888626570097,89.81681468576299,232.3826057936999,.0002699780780176355
,,7.74116348044543,.359843304117325,6.174119183419176,9.546073456414403,342.5683125054446,19.81249527878212
,,9.756153027484956,.3698225913482697,8.989641673691759,204.0184593599947,76.3847935193711,16.60784108940136
,,3262.687788642823,.9979219318255278,94.86196749797267,142.2439476507595,135.9261499811605,.0004312785989294704
,,-18008.06323466017,1.000074942038127,36.86657293489842,287.3695129163193,34.62858537238014,-5.171108324140645E-5
,,5.054322098455366,.5315326908585017,6.051991666162198,35.31895601158421,310.2208856173419,4.398636115352375
,,43.03856673331972,.9741574160779457,147.8430711108278,252.0856400421909,1.880823153181257,.1498104986676376
,,-2795.73988794017,1.000743835622363,116.1968045991654,221.4084704361169,308.8611386497511,4.920018427751657E-5
,,4.856576840859956,.267473355977721,19.25651179980945,190.6498841319353,225.2624115622127,353.3062707052185
,,8.654542776897262,.2030517693184481,2.679198120112872,218.8968077976783,193.1319806553334,327.8968380708902
,,16.30374170217926,.9316035444729497,17.57253023753236,288.0701101520695,192.1899463594266,359.9498795558688
,,4.056313312972152,.4187370261670714,15.24190667234761,135.1098034371948,352.8574471617226,311.3814953167306
,,5.443570815129533,.1113673046895959,9.623634290606974,266.7100578102063,157.7394313599675,358.1576389552755
,,-2421.297772800368,1.000442489616259,116.7750126450803,228.3789293810737,287.8254564937703,-.001736334314648582
,,5.585351107613909,.6326988855068414,10.53946583096947,40.63819290585288,32.32180486651102,358.7908587495043
,,-3167.224986008379,1.000675105836504,93.96073917292364,297.4358638212349,121.9944692594565,.0003529736459496455
,,3.843139920670668,.5551945545731161,7.397080747752141,60.08632802422746,259.5497282737696,22.77179096860578
,,3.40251130094377,.5572712683032452,3.972758747667441,169.9978369092333,315.1257936147285,8.369736601285219
,,4.656060412321526,.2886554042799238,3.718611448948112,161.8839134592057,282.4726677226644,358.4755704083424
,,3.798734076475771,.3937297148276013,13.77393654130874,232.0175805734977,221.0613435568569,8.626564459100328
,,78.68293963959538,.9999294152687143,134.3558107377023,326.3691470244605,53.50921241435645,359.9858617465071
,,6.225064752829134,.7129113838478315,6.351391765095027,310.0183447295584,131.187763915817,354.6253311033573
,,11.85499191857351,.7049516710663947,26.51737423187869,84.8026757232364,340.6737948041622,3.165362771181457
,,-7478.483719583886,1.001016931015382,120.899712242565,277.9720636567176,191.7372175826288,-.0006649965614014254
,,976.6975001465447,.9963781285328313,125.8685364516837,191.404583007266,101.6715017693116,.000707184662837829
,,6.488770233752813,.4104965907446396,7.627785778343688,36.19401198890107,162.1833751149126,349.7350664805228
,,-3007.696200720459,1.00117582926117,106.9329388082464,252.999514136279,50.73347217304028,.0007000821471353149
,,17.06808031285671,.8736485149367835,2.636870603908142,124.0318790629094,72.9696942465151,357.7155878625278
,,1274.340800066399,.9962035470532725,96.27770382700636,300.6399594844266,279.8891175112786,359.997995425906
,,-237.1336570275224,1.003383807098222,162.7901861817431,117.9947464573621,62.64346508853612,-.00691849383981227
,,9.703893041779768,.6264431501747753,9.188732173058971,135.4404837242178,344.8745701250185,4.38410518670893
,,139913.507949709,.9999907364757319,27.74418279352585,125.9846804127943,137.9935910122054,359.9999967000721
,,3763.362814342407,.9980063318407113,122.5420792594973,286.3197864754288,48.88728184631759,.001280551925643426
,,,1.0,144.2433428468973,7.517270063083203,82.71111408559179,
,,220.9043800720723,.9826738902863271,105.6584802146931,5.531048536895711,103.5177422632479,.09668397538590143
,,73.80369934442277,.9654368973217,159.3968294453951,129.9662824548602,300.4250933741666,.049610355814604
,,6.32873357849248,.5422358759891194,14.72465049026602,227.1351780823445,33.19254495084449,354.1799915506454
,,-3184.808518669136,1.001085313488468,11.35538434911913,164.6228508104904,104.0348769850336,-.002208921811421888
,,3.004734222805238,.04142017878734204,9.737800087790058,216.8420077135279,178.0735415080987,305.507441426976
,,487.1621707020864,.9984989836432512,82.60884707763515,332.7152686780775,304.98693407,.01150241798122553
,,4.196690080734744,.3852044271116364,11.69649624864336,282.2852434081138,287.796856672928,353.9884322763327
,,16.14261716923521,.8936493041452123,92.83554238539675,184.1357687677103,295.9019671128904,.201627100451133
,,-2380.12611606224,1.001327118992396,34.18608862939476,235.2170590720522,147.2727305363844,-.000180236051454225
,,-5440.058194387488,1.000193884423974,142.4282223735782,317.7336213425414,203.0964280744701,-.0006844958905845462
,,3.617970534470491,.4259597807788336,13.20115133319722,125.8813292584731,172.3005676856139,344.7711407227048
,,774.4467588654788,.9985256432217597,92.84803199868243,279.0390259275994,139.2897926649769,359.9980020852512
,,4177.293649096273,.9991973196604075,135.2151230460878,206.8985351452707,338.826807559629,.0008123960009176656
,,-2400.703048648983,1.002692115462055,106.1096459332357,312.8031105125676,75.84928509872445,-.002281735181173972
,,767.2648580141474,.997051331444831,87.21916840538786,271.7668654006184,140.2893361384501,359.9983576825909
,,563.3926390666051,.9973224105376092,70.98049127131088,270.3022672296915,205.7869284893617,359.9895829801046
,,330.7659157432543,.990794007033873,134.196642892253,53.48977713005717,107.0933492213858,.005862268897036449
,,4260.82890882779,.9984664486396141,25.3756661494141,154.0148835991335,145.1940913780724,359.9975075508972
,,8.502735691307915,.8480618337110126,84.37545936896706,315.7631836245091,338.4139158555516,2.659837917316838
,,1053.881745739156,.9965773454691462,114.8287216182875,267.3703286323465,351.4358344745804,.001188463025889302
,,3.563025432977218,.5792495190447346,11.42859633490801,111.2790435049921,222.109618153257,4.410126457371874
,,3.596971195225096,.5382688576703016,24.52744095384714,120.8135802291409,183.0474451791371,5.186788891398277
,,4.554350431276445,.6488084957753711,16.49673775155069,336.9963470381868,343.6503757741284,1.919353717426468
,,26.14177296132632,.6372770953046758,45.18008475085741,184.4391128208712,139.242251757592,2.208979424209372
,,-61.95201446552018,1.000201003833968,62.40397752235779,295.65203155,345.5312406205832,.01055365863920281
,,4.431643655613287,.6905906287277457,8.581808204347372,52.60270731513823,312.0744899879285,7.619457713065334
,,-3224.175328724161,1.000715864418965,112.9308200282885,121.3058112868292,183.7523850558588,-.0005390874041194747
,,252223.7983305578,.9999827584468787,126.5413140145506,173.1035350566137,163.6153292912961,359.9999994785117
,,3.910534278671199,.3846192106416115,10.98974012291677,9.557209265892844,12.78794528005524,359.4931886221854
,,3.153962445086552,.2356276649434038,11.05905637958268,85.77315970151724,300.5874582908774,9.341812855316723
,,5.734765293445983,.1589593567954306,12.56232191204766,73.73843802760062,309.1988880190526,347.5768854001731
,,6.672832711196605,.6574395721087789,9.645835997919612,115.6447768229344,189.3567852924148,10.33483057449683
,,113.3748440778759,.9827710020929409,24.09195252266435,99.44971248978248,219.8269940326231,.01810569502450147
,,-744.7386126265131,1.000433475245716,72.0983705317349,230.5944470195193,318.0941779021177,-.004561379726574383
,,14.35422632365051,.8763370611505036,33.27551235071694,186.2205380074385,198.0986230024828,1.225389145508921
,,4.1846865890278,.2613701706198611,6.294570331078018,289.7398606072317,128.2325201255721,343.4442231076484
,,8460.266385651759,.999377759230874,56.34021530314219,26.98368777790743,70.03298509608935,359.9995837999517
,,7.352201383135704,.506570701020906,10.5345307048788,186.8633093734749,229.5331905767943,358.9982986205323
,,5.181443802278596,.6485836529027735,39.29294702544913,49.20658153076954,1.270362810285826,356.9449527699745
,,3785.804463005138,.9994481941024331,157.8399340927456,85.36931767988848,123.3397997697763,359.9990541666589
,,616.6991951702023,.9976410537863211,67.18470381104349,262.1649027589511,217.3226412500324,359.9894133716138
,,4.809713518053845,.3402460300520941,6.116704768575779,94.5289465966368,353.240828409624,352.6027512118931
,,155.5936263055878,.9897243052214442,44.36663442515476,113.1467741536371,132.1022949704942,.08144483693272356
,,20.6904830016571,.7705150043917172,34.12388805254723,271.0232489264591,215.6303673609489,.3633173259640298
,,37.94599655369297,.946866528017722,20.95943966820895,193.2450271982542,268.8308418987303,359.9949531408714
,,29.38068409061224,.9399324816131235,73.23179125981541,122.7081390716316,235.6933805013979,.9726093291194309
,,-2031.068515842229,1.000688626405008,129.0273584753412,300.9763462911545,2.442757978652319,-.003449276073378881
,,4.001371391547863,.4558394854285127,3.366128842077912,355.8423821865554,134.5036620791086,359.4716762718362
,,6.510496250851794,.6854920355323885,144.8614877424104,145.9451797139443,27.20270289127826,2.235311653949051
,,-1377.811500462236,1.00271019421306,43.45479177663415,331.9588595668248,156.4332403649588,-.0009350156097907677
,,16.00142146057745,.4292945342952997,21.34426391464446,247.4920807801207,308.711469268673,348.1730279291612
,,2.879316991300246,.7221050362199696,12.14763226405968,46.20979966518959,211.9722716685862,352.7514377244728
,,11.22733649842532,.780880537539185,10.09355563878446,294.9747792288441,252.6324460998257,359.483273687982
,,-3451.014362089064,1.002254881703203,158.7203768238932,134.0288285525399,311.4257712698791,-5.694107799143366E-7
,,233.0656623713524,.9939359492686229,21.85771255121794,182.4705367203774,95.82369806462792,.0426498333505933
,,4.106047215846253,.1962092066393218,31.81022250062019,160.3622333304185,346.0495057663719,23.22456953446863
,,-669.9519518286849,1.002776290402927,79.68749940357161,30.12294001667224,92.00277818992308,.007522097463416524
,,8409.174636113059,.9992605868964538,61.74926772572964,344.27220229,122.990373562101,.0001226996360084392
,,758.7290829917335,.9970310719689823,85.44451630599991,266.1086724245404,18.75765841656705,.001214019414475363
,,6.876080641524021,.5123562381105926,5.468731311763877,221.4857743151685,51.24309110325133,358.3611915645095
,,-12322.04899000211,1.000174818899006,96.00202210997223,274.1125385709025,293.9123356325109,.0001208045145074912
,,-9025.742203876393,1.00042679799043,64.67247182938402,208.1315945149313,76.4957878088685,-.0002427538298935461
,,4.432250028990902,.4104140410052934,5.925600227077861,339.7727704323941,214.3919227000516,7.848880315638612
,,2688.166705884557,.9996544343784185,40.61683469149235,144.28981070,165.664502699705,359.999077028796
,,387.0814804156513,.9947078357303004,124.0843476925099,44.567408478659,215.6924341490603,359.994923103112
,,2245.501299630786,.9979169997637998,105.111127172676,48.40279968649856,218.2645520824678,359.9974558498889
,,3518.298834985957,.9985387360138621,27.61523826574806,241.0230003665887,80.1699169185076,359.9994521618298
,,-2922.24226964948,1.00182658284151,146.2398505680748,35.68707667373498,204.9212584730214,-.002486326168725646
,,181.4994165660893,.9854161470444971,27.08945788637483,84.96993316154663,136.5806435503671,359.999328217046
,,-3626.519658079366,1.002067731716028,128.3954037122977,262.7452194674355,36.00298989046548,-.0004796495193773727
,,6.24633691011507,.6561459664809105,15.49553087427815,289.393481683631,37.88996855756037,1.578376570087038
,,1946.865755753601,.9979512253684814,118.2254972737491,200.7571193568069,320.958535494232,.00147003394175674
,,6.463095608642025,.6461285355508419,4.761282322785596,77.63025450628768,81.63083982337997,355.3842691653235
,,7151.193157650144,.9993141158771101,136.0105418850122,256.7657688688765,19.15715209525873,.0002853121909052313
,,59.85061200189438,.9596374558733339,85.054981149,68.42120302321339,125.6445599941932,.1009737141948746
,,79.77663806466121,.98811352661362,42.34151992521438,125.9086667795432,171.3325630162575,.001152913553836337
,,-5759.704032276287,1.000845934845113,106.7760432778575,285.8772250852116,1.942006486131786,.0009307866106939673
,,7.431426855738172,.5924243976657396,2.170406424651508,17.68070135617553,323.9498898460524,350.5725410798178
,,48.04164823820172,.9748050807991576,37.03522605369348,322.609908763809,142.2808577303502,.0665566019358669
,,6.80078377446506,.7319347194158775,23.24252088993372,187.7461095689466,176.2426770533351,2.254011072656458
,,3.824913853363257,.4389397551779469,13.3070648818778,207.6753677419797,213.7374022034588,351.2563606803924
,,816.8169754653043,.996106710767488,102.8396583878916,276.7521367535743,337.9689765091864,.0003382637364402361
,,8.588302700132951,.6052520090084891,18.70230154345181,160.7950681648479,138.1064443104381,6.849992623548631
,,2715.55792466313,.9989560414503613,125.5323389413046,2.027055685537084,104.9728515287651,359.9996861994008
,,-9109.694123418687,1.000949138688767,93.89093794759518,177.280018352771,177.2031800201104,-.0004071681493494265
,,14.78737860335937,.5964787465821261,4.26422616113173,256.6220211229563,113.5494283916855,356.3194194209369
,,55.64397376816604,.966805526031125,116.7175354441263,325.9609731049668,59.48432270243288,359.937545433981
,,515.5677108623275,.9984253754872824,64.04094757688966,70.71117850509003,67.16643028588651,.0003592406443949753
,,3.032931460580129,.2734481461811998,.8989340445778941,342.685501127328,8.232087331492211,13.03473596921684
,,3.032698870507931,.2733288372094057,.8979872165430337,342.6413289368975,8.324789778007844,25.14129099383251
,,3.032682257929652,.2733146726246084,.8996482090631998,342.7002427545117,8.265585765282539,25.14226339151827
,,-9190.024925740941,1.000307317399279,83.96029144105398,221.5361783684924,166.0618456161631,7.505690400466267E-5
,,5.867364868457376,.6232586171250748,24.20987644795585,10.28367698048287,345.8400617798653,4.766648827256033
,,3.39255988806689,.5284910228271116,9.352129112092463,2.629816840521158,342.5218862376016,20.87005760429943
,,507.4124361948056,.9885075014541784,31.38462080318093,319.7051691537996,190.3041714665116,359.9828475057417
,,3.604391481779416,.6899137951227233,9.365636389487001,3.362021948083192,112.199132042696,355.3594715333099
,,11.92319661996756,.7971355360134457,23.94154156707054,211.2517284028012,143.1423885655099,359.5517171887151
,,798.7541149377179,.9935930487744669,43.09342954170603,7.020247991985348,107.3127757389097,359.9867485707547
,,60.52830435222709,.9821410008603423,145.2584081895411,317.6623133982983,23.3122298829054,359.9645035581494
,,-1922.681124612682,1.000427815779465,148.8641718771171,186.1289888454429,340.3513222827875,-.006344054121980388
